calc_R11,calc_R12,calc_R13,calc_01,calc_R21,calc_R22,calc_R23,calc_02,calc_R31,calc_R32,calc_R33,calc_03,calc_TX,calc_TY,calc_TZ,calc_1
0.181035091,-0.207072133,0.961429887,0,0.904057834,0.419895402,-0.079795268,0,-0.387176613,0.883633964,0.263220986,0,-5.369343822,-4.386061231,-1.491566167,1
0.181862297,-0.215880035,0.9593341,0,0.90547469,0.41721465,-0.077765811,0,-0.383460155,0.882795416,0.271349522,0,-5.419776147,-4.319408563,-1.573881996,1
0.182635022,-0.224615295,0.957179407,0,0.90684887,0.414594209,-0.075741457,0,-0.37982835,0.881850107,0.279411549,0,-5.469023982,-4.252388711,-1.6552968,1
0.183360978,-0.233283349,0.954964727,0,0.908179794,0.412036764,-0.07372358,0,-0.376282093,0.880797697,0.287414688,0,-5.517114126,-4.18498258,-1.735868025,1
0.184049808,-0.241884436,0.95268966,0,0.909466528,0.409545151,-0.071717522,0,-0.372822078,0.879638954,0.295362505,0,-5.564083028,-4.117206546,-1.815605246,1
0.184695422,-0.250416957,0.950357274,0,0.910711857,0.407116115,-0.069716446,0,-0.369447581,0.878377946,0.303250175,0,-5.609918171,-4.049092519,-1.894505734,1
0.185295129,-0.258887374,0.947967849,0,0.911918752,0.404745625,-0.067713869,0,-0.366155574,0.877016708,0.311081644,0,-5.65464446,-3.980612554,-1.972630165,1
0.185848942,-0.267295596,0.945522731,0,0.913087076,0.402435904,-0.065706429,0,-0.362949256,0.875556056,0.318856441,0,-5.698233084,-3.911782698,-2.049993655,1
0.186358089,-0.275644169,0.943022245,0,0.914218574,0.40018453,-0.063692552,0,-0.359826434,0.873998074,0.326576643,0,-5.740716292,-3.84260026,-2.126622519,1
0.186830522,-0.283937738,0.940464628,0,0.915313212,0.397992319,-0.061675266,0,-0.356785763,0.872342522,0.334249076,0,-5.782144316,-3.77304385,-2.202557802,1
0.187270238,-0.292175993,0.937850226,0,0.916370389,0.395861813,-0.059655136,0,-0.353829292,0.870589808,0.341874565,0,-5.822516056,-3.703128143,-2.277806649,1
0.187686009,-0.300365664,0.935176149,0,0.917390783,0.393792137,-0.057635963,0,-0.35095315,0.868739444,0.349461966,0,-5.861910969,-3.632812924,-2.352419686,1
0.188080388,-0.308510585,0.932441412,0,0.918374911,0.39178355,-0.055616296,0,-0.34815699,0.866791133,0.357015183,0,-5.900346553,-3.562077982,-2.426432383,1
0.188456666,-0.316613753,0.929644995,0,0.919322974,0.389836873,-0.053595542,0,-0.345440812,0.864744438,0.364537655,0,-5.937839486,-3.490908,-2.499872675,1
0.188820834,-0.324680129,0.926784498,0,0.920236508,0.387949251,-0.05157662,0,-0.342799448,0.862599671,0.372035409,0,-5.97447031,-3.419271303,-2.572771771,1
0.189178464,-0.332713696,0.92385773,0,0.921116005,0.386120401,-0.049561489,0,-0.340230531,0.860356108,0.379513575,0,-6.010288856,-3.3471411,-2.645157396,1
0.189537286,-0.340719014,0.920861646,0,0.921963872,0.3843449,-0.047556454,0,-0.337725089,0.85801489,0.38697831,0,-6.045421138,-3.274485375,-2.717046404,1
0.189900213,-0.348695254,0.917796017,0,0.922780077,0.382623828,-0.045562433,0,-0.335283221,0.855576195,0.39442938,0,-6.07988024,-3.201313748,-2.788432182,1
0.192752838,-0.351840155,0.915999372,0,0.923285867,0.381115497,-0.047897671,0,-0.332249232,0.854961686,0.398310136,0,-6.131181797,-3.162442533,-2.817494643,1
0.195628067,-0.355018033,0.914161832,0,0.92376963,0.379637396,-0.050250562,0,-0.329210162,0.854305357,0.402222607,0,-6.182538475,-3.123170891,-2.846576877,1
0.198517073,-0.35822636,0.912285507,0,0.924231328,0.378190908,-0.052612636,0,-0.326170852,0.853607352,0.406161377,0,-6.233865213,-3.083516305,-2.875671439,1
0.20140836,-0.361458239,0.910374985,0,0.924669618,0.37678128,-0.054972395,0,-0.323142027,0.85286799,0.410116352,0,-6.285006811,-3.043533499,-2.904752584,1
0.204274185,-0.36468946,0.908445736,0,0.925077565,0.375430715,-0.05729989,0,-0.320161766,0.852087657,0.414056841,0,-6.335464466,-3.003425544,-2.933733783,1
0.20712652,-0.367932738,0.906489991,0,0.925452714,0.37414613,-0.05959822,0,-0.317231586,0.851257995,0.417999937,0,-6.385273739,-2.963081886,-2.962717775,1
0.209986956,-0.371205951,0.90449523,0,0.925790749,0.372938015,-0.06187669,0,-0.31435166,0.850366614,0.421971154,0,-6.434521267,-2.922344729,-2.991836254,1
0.212854847,-0.374505092,0.902462603,0,0.926092653,0.371804998,-0.064136114,0,-0.311520805,0.84941567,0.42596691,0,-6.483219326,-2.88124646,-3.021058442,1
0.215728815,-0.377826272,0.900393462,0,0.926360357,0.370743145,-0.066377783,0,-0.308735434,0.848408409,0.42998326,0,-6.531401679,-2.839819045,-3.050349669,1
0.218610222,-0.381167407,0.898287804,0,0.926597526,0.369743125,-0.068607925,0,-0.305984634,0.84734965,0.434018403,0,-6.57918682,-2.798079629,-3.079669507,1
0.221506617,-0.384529164,0.896142924,0,0.926808477,0.368792259,-0.070840074,0,-0.303250499,0.846244404,0.438074814,0,-6.626787655,-2.756021722,-3.108975431,1
0.224419633,-0.387906925,0.893959756,0,0.926995698,0.367883312,-0.073081086,0,-0.300524217,0.845097678,0.442148289,0,-6.674300929,-2.713684098,-3.138207838,1
0.227347706,-0.391292381,0.891741719,0,0.927159159,0.367016293,-0.075332159,0,-0.29780684,0.843913096,0.446230627,0,-6.721711126,-2.671137785,-3.167304591,1
0.230284654,-0.394677408,0.88949352,0,0.927299318,0.366190961,-0.077589664,0,-0.295101599,0.842694443,0.450312249,0,-6.768963261,-2.628453732,-3.196215823,1
0.233230134,-0.3980687,0.887211934,0,0.927417093,0.365405664,-0.079851333,0,-0.29240595,0.84143925,0.454399328,0,-6.816082813,-2.585571097,-3.224988881,1
0.236186757,-0.401471178,0.884893615,0,0.927511129,0.364664404,-0.082115632,0,-0.289722143,0.840143301,0.458497889,0,-6.863057513,-2.542443539,-3.253666873,1
0.23914951,-0.404883285,0.882540105,0,0.927583376,0.363963093,-0.084379778,0,-0.287048065,0.838808913,0.4626046,0,-6.909889749,-2.49908347,-3.282237733,1
0.242117931,-0.408306034,0.880150606,0,0.927636608,0.363294166,-0.086646826,0,-0.284375158,0.837438673,0.466719657,0,-6.956664354,-2.455480298,-3.310687578,1
0.245101222,-0.411746197,0.877718896,0,0.927674155,0.362645862,-0.088930539,0,-0.281684315,0.836034119,0.470851249,0,-7.003608969,-2.411570653,-3.339007353,1
0.248104322,-0.415207511,0.875241091,0,0.927699255,0.362007067,-0.091241306,0,-0.278959385,0.834597871,0.475003217,0,-7.050903551,-2.367318146,-3.367173298,1
0.260547205,-0.419528434,0.869546461,0,0.929264884,0.353275306,-0.107996912,0,-0.261881517,0.836177285,0.481897935,0,-7.271940544,-2.302569921,-3.341297929,1
0.272667563,-0.423895762,0.863692528,0,0.930496694,0.344413225,-0.124721421,0,-0.244598247,0.837670528,0.48834392,0,-7.492010469,-2.236350281,-3.310760789,1
0.28443604,-0.428271275,0.857717817,0,0.931406806,0.335387771,-0.141408646,0,-0.227106806,0.839105928,0.49429115,0,-7.711041356,-2.168974072,-3.275326866,1
0.295817083,-0.432622364,0.851663163,0,0.932010599,0.326155696,-0.158046531,0,-0.209400328,0.840511958,0.499691055,0,-7.928977758,-2.100692826,-3.234808856,1
0.045130411,0.096444726,0.994314669,0,0.655218922,0.748475099,-0.102338604,0,-0.754089789,0.656112369,-0.02941342,0,3.1855854,-3.224782283,1.753152716,1
0.030711172,0.094572545,0.995044149,0,0.663119565,0.74295154,-0.091079373,0,-0.74788319,0.662630397,-0.039895992,0,3.153025757,-3.264052203,1.800096581,1
0.016283992,0.092768649,0.995554524,0,0.670831925,0.73731673,-0.079677905,0,-0.741430617,0.669147232,-0.050225712,0,3.119016741,-3.303224549,1.84620222,1
0.001871675,0.091031169,0.995846285,0,0.678339839,0.731580976,-0.068149376,0,-0.734745915,0.675649762,-0.060380787,0,3.083631643,-3.342211694,1.891329983,1
-0.012503087,0.089359936,0.995920918,0,0.685627959,0.725755298,-0.056511496,0,-0.727844746,0.682124658,-0.070341852,0,3.046957367,-3.380934855,1.935366388,1
-0.026826014,0.08776355,0.995780058,0,0.692678449,0.719854806,-0.044784198,0,-0.720747481,0.688554005,-0.080102755,0,3.009172554,-3.419332653,1.978322862,1
-0.041084643,0.086254105,0.995425679,0,0.699474919,0.713895316,-0.032989629,0,-0.71347522,0.694919928,-0.089662717,0,2.970465219,-3.457363459,2.020265289,1
-0.055266435,0.084840452,0.994860653,0,0.706007436,0.707888602,-0.021147761,0,-0.706044702,0.701210258,-0.099020469,0,2.930960252,-3.495005272,2.061242821,1
-0.069357422,0.083525787,0.994089026,0,0.712268326,0.701845986,-0.009275973,0,-0.698472176,0.707414768,-0.108171,0,2.890763092,-3.532224841,2.101255892,1
-0.083347111,0.082312654,0.993115243,0,0.718254795,0.695775273,0.002611331,0,-0.690770084,0.713527432,-0.117112317,0,2.849944046,-3.569010122,2.140318852,1
-0.091608076,0.075993942,0.992891173,0,0.730628401,0.68260688,0.015165282,0,-0.676601877,0.726823753,-0.118055635,0,2.674806959,-3.62492044,2.101647514,1
-0.100036266,0.069707626,0.992538963,0,0.742472709,0.669298106,0.027826631,0,-0.662364719,0.739716765,-0.118710093,0,2.501850256,-3.676880713,2.060562842,1
-0.108507744,0.063466721,0.992067561,0,0.753781137,0.655877192,0.040485868,0,-0.648104981,0.752194844,-0.119007772,0,2.330913713,-3.724959437,2.016822216,1
-0.116960174,0.057219583,0.991486882,0,0.764602619,0.642308557,0.05312771,0,-0.633800563,0.764307292,-0.118874763,0,2.161315371,-3.769214521,1.969769152,1
-0.12540718,0.050981258,0.990794606,0,0.774926034,0.628623977,0.065738396,0,-0.619485819,0.776036602,-0.118340664,0,1.993472419,-3.809681161,1.919732243,1
-0.13388055,0.044865234,0.989981368,0,0.784713476,0.614899203,0.078254276,0,-0.605227857,0.787328446,-0.117529397,0,1.828275228,-3.846703561,1.86809991,1
-0.142417982,0.038919264,0.989041156,0,0.793963929,0.601165503,0.090671476,0,-0.591048557,0.798176252,-0.11651727,0,1.666109215,-3.880570056,1.815597967,1
-0.150978804,0.033164726,0.987980517,0,0.802674605,0.587466281,0.102940991,0,-0.57699123,0.808568778,-0.11531544,0,1.507177838,-3.911444431,1.762479617,1
-0.159449631,0.027573386,0.986820918,0,0.810877675,0.573807643,0.11498776,0,-0.563074783,0.818525807,-0.11385206,0,1.350982036,-3.939386559,1.70828348,1
-0.167777148,0.022163474,0.985575775,0,0.818591211,0.560216153,0.126752875,0,-0.549326185,0.828049903,-0.112134294,0,1.19743996,-3.9646095,1.653227755,1
-0.134444896,0.021444639,0.990689001,0,0.826823742,0.553459218,0.10022671,0,-0.546156634,0.832600157,-0.092140704,0,0.956578376,-3.997752387,1.553213416,1
-0.101662533,0.021033038,0.994596572,0,0.83399745,0.546826358,0.073683014,0,-0.542321844,0.836981807,-0.073133252,0,0.716409325,-4.031352261,1.467842393,1
-0.069500783,0.020923118,0.997362454,0,0.840128955,0.540328298,0.047208783,0,-0.537915402,0.841194124,-0.055131357,0,0.478046443,-4.06542084,1.396655893,1
-0.038031396,0.021099946,0.999053755,0,0.845248999,0.533963814,0.020899167,0,-0.533017582,0.845244011,-0.038142098,0,0.242437284,-4.099946124,1.339039423,1
-0.007333175,0.021552365,0.999740826,0,0.849407505,0.527712431,-0.00514593,0,-0.527686569,0.849149625,-0.022176548,0,0.010294368,-4.134962027,1.294378613,1
0.022554382,0.022267461,0.999497604,0,0.85267197,0.521534425,-0.030860241,0,-0.521959587,0.852939625,-0.007223954,0,-0.218111633,-4.170517216,1.261974083,1
0.051618791,0.023215402,0.998396988,0,0.855114408,0.515384788,-0.056194918,0,-0.515863208,0.856644363,0.006751715,0,-0.442751975,-4.206571742,1.240970775,1
0.079884777,0.024360666,0.996506388,0,0.856808191,0.509212114,-0.081134129,0,-0.509409606,0.860296217,0.019805878,0,-0.663910889,-4.243051644,1.230488905,1
0.107346955,0.025653559,0.993890601,0,0.85783763,0.502947371,-0.105634008,0,-0.502584552,0.863936246,0.031983281,0,-0.882003989,-4.279826144,1.229653042,1
0.133951791,0.027073405,0.990617963,0,0.858276995,0.496545486,-0.129627083,0,-0.495396324,0.867588388,0.043276676,0,-1.096978599,-4.316841716,1.237946348,1
0.126005955,0.00656004,0.992007795,0,0.865913296,0.487213907,-0.113211182,0,-0.484062663,0.873258023,0.055711428,0,-1.209388466,-4.259381668,1.061061401,1
0.118415258,-0.014044356,0.992864836,0,0.873135218,0.47765282,-0.097379021,0,-0.472877064,0.878436417,0.068824003,0,-1.320646458,-4.196291598,0.882866166,1
0.111161232,-0.034668796,0.99319749,0,0.87998313,0.467845645,-0.082159253,0,-0.461814758,0.883129961,0.082514254,0,-1.431037421,-4.127906243,0.704324257,1
0.104291523,-0.055281353,0.993009189,0,0.886488362,0.457783849,-0.067619023,0,-0.450845498,0.88734318,0.096749251,0,-1.54117642,-4.054383264,0.525962835,1
0.097930927,-0.075872953,0.992296744,0,0.89268865,0.447440525,-0.053888308,0,-0.439905112,0.891089373,0.11154919,0,-1.652378181,-3.975777265,0.348104108,1
0.104855571,-0.061886809,0.992559989,0,0.89164148,0.447865835,-0.066269636,0,-0.440432492,0.891956399,0.102142074,0,-1.693968226,-4.079675013,0.481314607,1
0.111728177,-0.047887928,0.992584284,0,0.890558898,0.448020485,-0.078628839,0,-0.44093272,0.892739823,0.092703532,0,-1.735416264,-4.181895061,0.615857271,1
0.160140342,-0.110903401,0.980844283,0,0.893183936,0.439290456,-0.09615795,0,-0.420211289,0.891473124,0.16940526,0,-2.187400675,-3.881812056,0.061765655,1
0.208565764,-0.175477195,0.962137244,0,0.895042779,0.430776631,-0.115455261,0,-0.394206475,0.885234008,0.246904853,0,-2.68360358,-3.530747743,-0.459294077,1
0.256228877,-0.240447351,0.936232788,0,0.895667032,0.423286028,-0.136416665,0,-0.363493232,0.873506732,0.323818869,0,-3.213406481,-3.132702381,-0.934322444,1
0.262367313,-0.234762389,0.935975434,0,0.90065081,0.407763667,-0.150189583,0,-0.34639791,0.88239187,0.318422793,0,-3.42647221,-3.240447155,-0.820548811,1
0.268069216,-0.229280103,0.935718724,0,0.90528149,0.392192325,-0.163250129,0,-0.329551695,0.890851174,0.312697723,0,-3.633873225,-3.343237574,-0.706710906,1
0.27346072,-0.223586861,0.93553629,0,0.909501263,0.376686925,-0.175824951,0,-0.313092139,0.898952655,0.30636161,0,-3.834796501,-3.444126787,-0.589776398,1
0.27871567,-0.216904657,0.935558627,0,0.913256874,0.36124494,-0.188318814,0,-0.297118592,0.906892752,0.298774295,0,-4.029030687,-3.548640195,-0.463126675,1
0.283758135,-0.209849997,0.935651805,0,0.916882345,0.345043136,-0.200678845,0,-0.280727778,0.914826876,0.290316554,0,-4.225528326,-3.652114945,-0.329623845,1
0.288812907,-0.202760329,0.935668399,0,0.920356004,0.327979088,-0.213013014,0,-0.26368908,0.922668937,0.28133628,0,-4.427371776,-3.751750446,-0.191171326,1
0.29440381,-0.196213668,0.935321652,0,0.923542437,0.310086116,-0.225645667,0,-0.245755494,0.930240183,0.272502183,0,-4.638796257,-3.843242999,-0.051072772,1
0.300325161,-0.19036676,0.93464715,0,0.926206739,0.292342289,-0.23806945,0,-0.227916377,0.937174734,0.264116721,0,-4.849129054,-3.92620131,0.085939849,1
0.306417561,-0.185128344,0.933721465,0,0.928238316,0.275446654,-0.250005539,0,-0.210907341,0.943322128,0.256244915,0,-5.050609631,-4.00233917,0.217860729,1
0.312573935,-0.180163221,0.932651462,0,0.929613079,0.259822929,-0.261364821,0,-0.195235906,0.948700827,0.248695961,0,-5.23804865,-4.075069389,0.345477441,1
0.316814496,-0.175578695,0.93209479,0,0.92929661,0.254143597,-0.267990379,0,-0.189832521,0.951095765,0.243681062,0,-5.318818898,-4.153419292,0.422935077,1
0.320621543,-0.170597514,0.931717937,0,0.928857432,0.249306673,-0.273989148,0,-0.185541631,0.953279954,0.238393859,0,-5.387027486,-4.235088073,0.499479692,1
0.324484922,-0.165782841,0.931249475,0,0.928388359,0.244336288,-0.279990773,0,-0.181120374,0.955413956,0.233194301,0,-5.456408567,-4.315189727,0.575515658,1
0.328326803,-0.16050109,0.930828078,0,0.927857381,0.239327731,-0.286012092,0,-0.176867719,0.957581139,0.227499829,0,-5.523804974,-4.397883427,0.655646886,1
0.331774806,-0.153936505,0.930714258,0,0.927358594,0.23415739,-0.291849883,0,-0.173007271,0.959934305,0.220441864,0,-5.585800949,-4.487986392,0.745651441,1
0.335459745,-0.147094851,0.930499793,0,0.926919391,0.227881409,-0.298145107,0,-0.168187994,0.962513983,0.212790109,0,-5.657589129,-4.577453296,0.84311445,1
0.339592333,-0.140570915,0.930009067,0,0.92652207,0.220263071,-0.305026284,0,-0.161968829,0.965258513,0.205041706,0,-5.744060892,-4.661946161,0.94499087,1
0.343714156,-0.133923351,0.92947572,0,0.926079742,0.212427408,-0.311850778,0,-0.155682017,0.967956162,0.197038009,0,-5.830851732,-4.745853002,1.049217,1
0.347713825,-0.127255179,0.928924763,0,0.925665924,0.20416829,-0.318524577,0,-0.149123078,0.970629398,0.18878792,0,-5.919529605,-4.828080453,1.155246974,1
0.351653993,-0.120864784,0.928294766,0,0.925222663,0.195807817,-0.32499588,0,-0.142486814,0.973165455,0.180683438,0,-6.008439439,-4.907381245,1.259663905,1
0.362767838,-0.121739505,0.923893386,0,0.922087238,0.190242917,-0.336990739,0,-0.134739088,0.974159702,0.181268455,0,-6.117069439,-4.935478063,1.326565242,1
0.37375182,-0.122536527,0.919398921,0,0.91870805,0.185285092,-0.348776365,0,-0.127613069,0.975014992,0.181825934,0,-6.218560452,-4.965033197,1.393378892,1
0.384640938,-0.123238133,0.914802553,0,0.915089648,0.18091517,-0.360389564,0,-0.121087922,0.975746926,0.182361321,0,-6.313267287,-4.99620026,1.460219601,1
0.395401784,-0.124012851,0.91009793,0,0.911344473,0.176478815,-0.371895791,0,-0.114493146,0.976460978,0.182798465,0,-6.407404745,-5.026672592,1.528021089,1
0.405910653,-0.124742828,0.905359469,0,0.907539634,0.171805311,-0.383216321,0,-0.107742078,0.977201188,0.182946667,0,-6.501396894,-5.056765448,1.597818372,1
0.416194502,-0.125507186,0.900572086,0,0.903678587,0.166817092,-0.394381884,0,-0.100733056,0.977967282,0.182846513,0,-6.596305779,-5.08578594,1.669428514,1
0.426298671,-0.12631268,0.895720129,0,0.899734139,0.161590922,-0.40542182,0,-0.093530325,0.978740763,0.182533826,0,-6.69169463,-5.113799024,1.742711541,1
0.436049793,-0.126933947,0.890925559,0,0.895773116,0.156181337,-0.416170536,0,-0.086319776,0.97953824,0.181806857,0,-6.785339955,-5.142222318,1.818256575,1
0.445492929,-0.127460201,0.886165869,0,0.891801143,0.150418765,-0.426690657,0,-0.078909899,0.980371405,0.180679649,0,-6.879216509,-5.17007222,1.896299331,1
0.454726875,-0.128028037,0.8813809,0,0.887805408,0.14392526,-0.43713508,0,-0.070887429,0.981271798,0.179110667,0,-6.97746718,-5.195545822,1.978086894,1
0.463751008,-0.128588079,0.876584342,0,0.88375811,0.136941316,-0.44745802,0,-0.062502846,0.982197629,0.177147431,0,-7.077791742,-5.219397456,2.062980987,1
0.472651368,-0.129138502,0.871736159,0,0.879590867,0.1297949,-0.457682412,0,-0.054042487,0.983095383,0.174936784,0,-7.177822612,-5.24237716,2.149969503,1
0.481431522,-0.129592208,0.866850361,0,0.875287915,0.12272916,-0.467769835,0,-0.045768491,0.983942789,0.17251618,0,-7.27519337,-5.26561834,2.238512786,1
0.490065485,-0.129905197,0.861951542,0,0.87086422,0.11588181,-0.477668207,0,-0.037832922,0.984731459,0.169919463,0,-7.368472838,-5.289788908,2.32799461,1
0.498847088,-0.130462468,0.856814523,0,0.866166309,0.109408349,-0.487632791,0,-0.030124885,0.985398071,0.167580231,0,-7.459466606,-5.313081428,2.416573237,1
0.507817106,-0.131163933,0.851421053,0,0.861156793,0.103722384,-0.4976451,0,-0.023038333,0.985919718,0.165624712,0,-7.544680964,-5.337368696,2.503108974,1
0.516722148,-0.131577342,0.845982047,0,0.855984116,0.099030867,-0.507428892,0,-0.01701219,0.986346942,0.163799557,0,-7.619489997,-5.366012248,2.587766175,1
0.525441058,-0.131821257,0.840556275,0,0.850753079,0.094684901,-0.516966119,0,-0.011440864,0.986741063,0.161898675,0,-7.689074812,-5.396574742,2.672015432,1
0.534119185,-0.132300236,0.83499302,0,0.845391365,0.089997445,-0.526511064,0,-0.005489701,0.987115549,0.15991484,0,-7.761296872,-5.424645901,2.757595652,1
0.54269417,-0.133021337,0.829330068,0,0.83992992,0.084917184,-0.536010076,0,0.000876403,0.987468681,0.157812662,0,-7.836284821,-5.449961291,2.844434471,1
0.526158521,-0.127032204,0.840844831,0,0.850386507,0.078617556,-0.520251928,0,-1.64E-05,0.988778084,0.149391769,0,-7.797829205,-5.453382829,2.79164706,1
0.509359716,-0.121036028,0.851999389,0,0.860553485,0.072348586,-0.504195777,0,-0.000615097,0.990008062,0.141009431,0,-7.759635415,-5.456256218,2.739139331,1
0.49232792,-0.1150386,0.862774211,0,0.870409307,0.066123284,-0.487868168,0,-0.000925793,0.991157824,0.132685007,0,-7.721714618,-5.458596048,2.686930551,1
0.475094663,-0.109061727,0.873149816,0,0.879934221,0.059910939,-0.471302924,0,-0.000910115,0.992227907,0.124430513,0,-7.68448655,-5.460189821,2.635131105,1
0.457683019,-0.103114552,0.883115872,0,0.889115255,0.053708577,-0.454521124,0,-0.000563155,0.993218394,0.116262224,0,-7.648058769,-5.460984153,2.58372291,1
0.440117,-0.09719825,0.892664286,0,0.897940431,0.047533029,-0.437542677,0,9.73448690675e-05,0.994129323,0.108198332,0,-7.612345884,-5.461036396,2.532657541,1
0.422413208,-0.09132012,0.901791394,0,0.906402757,0.041394029,-0.420381466,0,0.001060507,0.994960889,0.100258193,0,-7.577306492,-5.460348786,2.48183266,1
0.404593053,-0.085493784,0.910491776,0,0.91449385,0.035280145,-0.403058693,0,0.002336732,0.995713877,0.092457641,0,-7.543105794,-5.458820359,2.431212546,1
0.386686963,-0.079717254,0.918759137,0,0.922202722,0.029195386,-0.385603124,0,0.003915694,0.996389878,0.084804944,0,-7.509758195,-5.456490302,2.380860588,1
0.368718553,-0.07396008,0.926594051,0,0.929523548,0.023213792,-0.368031376,0,0.005709869,0.996990986,0.077306992,0,-7.476575387,-5.453803449,2.330770469,1
0.356760023,-0.066230105,0.931845405,0,0.934103755,0.011267994,-0.356823777,0,0.013132448,0.997740751,0.06588576,0,-7.499853081,-5.429367865,2.364015043,1
0.34482107,-0.058429927,0.936848106,0,0.938443908,-0.000369323,-0.345431463,0,0.020529535,0.998291444,0.054705859,0,-7.522087624,-5.404678518,2.395597409,1
0.332935414,-0.050613307,0.941590306,0,0.94253521,-0.011739201,-0.333900538,0,0.027953329,0.99864933,0.043796429,0,-7.543882922,-5.379370438,2.425494356,1
0.321111751,-0.042792275,0.946074027,0,0.946377482,-0.02289782,-0.322250449,0,0.035452863,0.998821561,0.033144886,0,-7.5657264,-5.353229279,2.453889158,1
0.309343105,-0.034966672,0.950307411,0,0.949974739,-0.033895666,-0.310482009,0,0.043067825,0.998813504,0.022732064,0,-7.58796222,-5.326105394,2.480922409,1
0.297591149,-0.027063323,0.954309742,0,0.953341205,-0.044759319,-0.298558453,0,0.050794238,0.998631153,0.012480604,0,-7.610427815,-5.298299975,2.507057011,1
0.285824693,-0.019007652,0.958093395,0,0.956485567,-0.05553056,-0.286446708,0,0.058648142,0.998276047,0.002308539,0,-7.6331518,-5.270025098,2.532844344,1
0.274050836,-0.010804335,0.961654515,0,0.959404179,-0.066208265,-0.274153399,0,0.066631522,0.997747329,-0.007778707,0,-7.656174125,-5.241250986,2.558282875,1
0.262293447,-0.002504558,0.964984909,0,0.962089648,-0.076769905,-0.261705734,0,0.074737257,0.99704569,-0.017726634,0,-7.679518422,-5.21181882,2.583029961,1
0.250576194,0.005893675,0.968078941,0,0.964535452,-0.087215735,-0.249128033,0,0.082963436,0.996172013,-0.027538845,0,-7.703258384,-5.181742909,2.607238163,1
0.24963311,0.019726193,0.96813955,0,0.964472509,-0.094337773,-0.246765404,0,0.086464387,0.995344796,-0.042575202,0,-7.736273038,-5.240717595,2.698096948,1
0.248807815,0.033329987,0.967979227,0,0.96437296,-0.101274371,-0.244393732,0,0.089885847,0.994300062,-0.057340393,0,-7.768989849,-5.297308679,2.787607879,1
0.248106728,0.046651367,0.967608754,0,0.964232892,-0.108054072,-0.242031499,0,0.093262966,0.993049831,-0.071791724,0,-7.80174231,-5.351259456,2.875405699,1
0.247532385,0.059662574,0.967040897,0,0.964048316,-0.114717679,-0.239688754,0,0.096636239,0.991604877,-0.085913944,0,-7.834889356,-5.40238206,2.96132923,1
0.247077875,0.07239288,0.966287636,0,0.963820319,-0.121286642,-0.237360366,0,0.100014582,0.989974152,-0.099740975,0,-7.868482333,-5.450820029,3.04559796,1
0.246743523,0.084964606,0.965348978,0,0.963560283,-0.127687146,-0.235048025,0,0.103291893,0.988168512,-0.113374496,0,-7.901621298,-5.497539032,3.12911813,1
0.246477494,0.097492053,0.964232412,0,0.963291027,-0.133866585,-0.232701813,0,0.106391922,0.986192191,-0.126908321,0,-7.933458165,-5.54333012,3.212498897,1
0.246263381,0.110017222,0.962938502,0,0.963025964,-0.139767831,-0.230317057,0,0.109248983,0.984053436,-0.14036914,0,-7.963375755,-5.588689185,3.295952667,1
0.24615706,0.122377483,0.961473064,0,0.962743192,-0.145449553,-0.227969239,0,0.111947526,0.981767885,-0.153621523,0,-7.992313792,-5.632752353,3.378528246,1
0.246158893,0.134487441,0.959853597,0,0.962444522,-0.150892026,-0.225681496,0,0.114482927,0.979359344,-0.166580115,0,-8.020239323,-5.675392263,3.459472195,1
0.2565234,0.125657515,0.95833498,0,0.958676867,-0.159279636,-0.235730064,0,0.123021993,0.979203853,-0.161323906,0,-8.140437112,-5.654024298,3.411134683,1
0.266850313,0.117409352,0.956559436,0,0.954739574,-0.167523977,-0.245780517,0,0.13138971,0.978851757,-0.15679918,0,-8.258134052,-5.634332342,3.370466391,1
0.277028177,0.109908522,0.954555135,0,0.950704771,-0.175417551,-0.255712967,0,0.13934069,0.978339818,-0.153086161,0,-8.370841798,-5.618212391,3.33761473,1
0.287237343,0.102626703,0.952345771,0,0.946478735,-0.183218029,-0.26572384,0,0.147216553,0.97770083,-0.149761052,0,-8.482094734,-5.602470563,3.309392491,1
0.297823983,0.094966826,0.949885349,0,0.941860806,-0.191378891,-0.276174478,0,0.155560591,0.976911164,-0.146442755,0,-8.597663001,-5.582294616,3.283993257,1
0.308787423,0.086894799,0.947153431,0,0.936791244,-0.200052968,-0.287055701,0,0.164537208,0.975924231,-0.143176127,0,-8.718835951,-5.556467182,3.261929618,1
0.320197276,0.078230177,0.944115323,0,0.931211849,-0.209161018,-0.2984898,0,0.174121212,0.974746997,-0.139821656,0,-8.845577854,-5.524399206,3.242647125,1
0.331781383,0.069448949,0.940796448,0,0.925302529,-0.218132896,-0.310214875,0,0.183674556,0.973444854,-0.136633722,0,-8.971609007,-5.491056405,3.227341852,1
0.343429004,0.06096638,0.937197748,0,0.919119395,-0.226957139,-0.322040363,0,0.193070085,0.971994628,-0.133979047,0,-9.095492915,-5.458287735,3.21855903,1
0.35510551,0.052844294,0.93333143,0,0.912686444,-0.235598545,-0.333911337,0,0.202246218,0.970412699,-0.131892612,0,-9.216637893,-5.42667871,3.216376345,1
0.359372985,0.054918298,0.931576641,0,0.910169295,-0.24100982,-0.336906695,0,0.206016777,0.968967619,-0.136597367,0,-9.269510886,-5.44052595,3.259548377,1
