astr_R11,astr_R12,astr_R13,astr_01,astr_R21,astr_R22,astr_R23,astr_02,astr_R31,astr_R32,astr_R33,astr_03,astr_TX,astr_TY,astr_TZ,astr_1
0.249463944,0.340440712,0.906569282,0,0.678632032,0.606373632,-0.414450943,0,-0.690815682,0.71861752,-0.079765615,0,-2.196857416,-6.702863439,3.135933065,1
0.252274222,0.337941052,0.90672684,0,0.6799911,0.604756572,-0.414586049,0,-0.688454661,0.721155555,-0.077232414,0,-2.239246004,-6.693410664,3.111453943,1
0.255026087,0.335393361,0.906902965,0,0.681282849,0.603241334,-0.41467285,0,-0.686159876,0.72360983,-0.074655467,0,-2.280558979,-6.683471494,3.086343623,1
0.257695008,0.332815351,0.907098244,0,0.682515304,0.601825011,-0.414704131,0,-0.683934311,0.725975619,-0.072064269,0,-2.32069149,-6.6730776,3.060807911,1
0.260359234,0.33018087,0.907300205,0,0.683695322,0.600475845,-0.414716127,0,-0.681743189,0.72829208,-0.069403685,0,-2.360311806,-6.662297293,3.03460448,1
0.263046159,0.327480174,0.907503969,0,0.684824518,0.599184036,-0.414721438,0,-0.67957494,0.730571849,-0.066653393,0,-2.399646876,-6.651147109,3.007643013,1
0.265740813,0.324730872,0.907706825,0,0.685911309,0.597940486,-0.414720209,0,-0.677427116,0.732814462,-0.063839386,0,-2.438681247,-6.639668197,2.980145595,1
0.26843871,0.321938915,0.907907481,0,0.68696348,0.596736859,-0.414712308,0,-0.675293889,0.73502412,-0.060973005,0,-2.477473034,-6.627888239,2.952209253,1
0.271150004,0.319103856,0.90810264,0,0.68798619,0.595563139,-0.414704172,0,-0.673166159,0.737209113,-0.058052098,0,-2.516164096,-6.615830351,2.923858419,1
0.273879099,0.316229819,0.908289018,0,0.688983984,0.594410539,-0.414701315,0,-0.671037487,0.739374609,-0.055080657,0,-2.554846121,-6.603518063,2.895163275,1
0.276630738,0.313326222,0.908461399,0,0.689960838,0.593268141,-0.414713098,0,-0.668901694,0.741525179,-0.052066619,0,-2.593607623,-6.590986115,2.866250493,1
0.279403484,0.310397126,0.908618356,0,0.690913148,0.592138915,-0.41474152,0,-0.666762863,0.743656594,-0.049011779,0,-2.632395046,-6.578230423,2.837149266,1
0.28218778,0.307441422,0.908762801,0,0.691836796,0.591033033,-0.414779221,0,-0.664629148,0.745761172,-0.045916989,0,-2.671082139,-6.565224822,2.807822866,1
0.284985796,0.304460077,0.90889337,0,0.692736888,0.589943502,-0.414827998,0,-0.662494302,0.747844052,-0.042785208,0,-2.709750368,-6.551986224,2.778308848,1
0.287788098,0.301448232,0.909014287,0,0.6936058,0.588886288,-0.414878215,0,-0.660370354,0.749894595,-0.039611777,0,-2.748228322,-6.538471393,2.748510596,1
0.290593905,0.298408946,0.90912446,0,0.694444626,0.587859601,-0.41493102,0,-0.65825667,0.751913021,-0.036400072,0,-2.786521814,-6.524689327,2.718464866,1
0.293409177,0.295345197,0.909220694,0,0.695255735,0.586856663,-0.414992435,0,-0.656148244,0.75390349,-0.033151312,0,-2.82470839,-6.510659855,2.688220051,1
0.298482687,0.281757535,0.911877611,0,0.696501752,0.588918337,-0.409951828,0,-0.652528463,0.757487876,-0.020462689,0,-2.881600081,-6.479115181,2.553464764,1
0.303271466,0.268189066,0.914385609,0,0.697898849,0.590848492,-0.40476568,0,-0.648817088,0.760902546,-0.007981352,0,-2.938519307,-6.445764283,2.420483556,1
0.307771041,0.254652703,0.916749141,0,0.69944611,0.592640244,-0.399440459,0,-0.645021027,0.764152826,0.004281662,0,-2.995386095,-6.410682217,2.289370558,1
0.311978906,0.241159648,0.918972898,0,0.701142416,0.594286771,-0.393982927,0,-0.64114622,0.76724524,0.016317678,0,-3.052136582,-6.373945908,2.160200951,1
0.315893921,0.227719783,0.921061741,0,0.702986088,0.595781862,-0.388399965,0,-0.637198234,0.770186779,0.028120029,0,-3.108713981,-6.335632435,2.033033463,1
0.319515776,0.214341936,0.923020695,0,0.704974796,0.5971202,-0.382698319,0,-0.633182601,0.772984477,0.039683661,0,-3.16506301,-6.29581794,1.907912511,1
0.322844959,0.201034103,0.924854811,0,0.707105314,0.598297597,-0.376884677,0,-0.629105084,0.77564507,0.051005081,0,-3.221126606,-6.254576818,1.784869623,1
0.325882406,0.187803994,0.926569111,0,0.709373482,0.599311042,-0.370965684,0,-0.624971936,0.778174746,0.062081751,0,-3.276842107,-6.211982424,1.663928574,1
0.32863043,0.174657594,0.928168501,0,0.71177504,0.600157807,-0.364947804,0,-0.620788477,0.780580125,0.072913202,0,-3.332160291,-6.168104834,1.545096305,1
0.331091946,0.161599892,0.929657786,0,0.714305399,0.600835821,-0.358837169,0,-0.616559746,0.782867672,0.083500225,0,-3.387035664,-6.123010907,1.42836872,1
0.333270389,0.148634593,0.931041678,0,0.716959525,0.60134396,-0.352639309,0,-0.612290689,0.785043438,0.093845148,0,-3.44142406,-6.076762065,1.313727379,1
0.335169823,0.135764684,0.93232459,0,0.719732152,0.601681508,-0.346359628,0,-0.60798587,0.787113279,0.103951276,0,-3.495286374,-6.029416463,1.201146819,1
0.336794879,0.122992743,0.933510576,0,0.722617941,0.601847882,-0.340003586,0,-0.603649336,0.789082957,0.113822522,0,-3.54858999,-5.981030151,1.090598612,1
0.33815045,0.110320746,0.934603449,0,0.725612047,0.601842092,-0.333576459,0,-0.599284098,0.790958551,0.123463112,0,-3.601313857,-5.931657214,0.982052184,1
0.339241825,0.097750301,0.935606682,0,0.728708836,0.601664281,-0.327083362,0,-0.594893618,0.792745213,0.132878181,0,-3.653431928,-5.8813472,0.875470586,1
0.340076867,0.085280619,0.936522792,0,0.731902045,0.601315246,-0.320529829,0,-0.590480415,0.794447727,0.142076345,0,-3.704935273,-5.830138071,0.770795088,1
0.340662294,0.072911506,0.937354316,0,0.735185847,0.600795723,-0.313920801,0,-0.586046903,0.796070607,0.151064943,0,-3.755812204,-5.778068171,0.667974747,1
0.341003674,0.06064365,0.938103855,0,0.738554663,0.60010652,-0.30726076,0,-0.581595654,0.797618024,0.159849877,0,-3.806045345,-5.725177589,0.566967888,1
0.341104773,0.048478479,0.938774398,0,0.742002717,0.599249463,-0.300552904,0,-0.577130402,0.799093185,0.168435689,0,-3.855598915,-5.671506073,0.467736959,1
0.34096619,0.036419224,0.939369841,0,0.745523543,0.598228352,-0.293798377,0,-0.572657581,0.800497644,0.176824253,0,-3.904398087,-5.61709616,0.370253571,1
0.330080772,0.019835024,0.943744275,0,0.754656091,0.595036515,-0.276452039,0,-0.567045737,0.803453868,0.18144149,0,-3.936558956,-5.548104906,0.234820054,1
0.319028166,0.003367411,0.947739252,0,0.763529723,0.59150534,-0.259121197,0,-0.561465396,0.806294049,0.186135745,0,-3.966656362,-5.477358473,0.100581949,1
0.3078177,-0.012966323,0.951356998,0,0.772141351,0.587639133,-0.241822215,0,-0.555919056,0.809019236,0.190897561,0,-3.994700843,-5.404962597,-0.032329439,1
0.296459387,-0.029152644,0.954600417,0,0.780489096,0.583442521,-0.224569802,0,-0.55040767,0.811631042,0.195720333,0,-4.020723408,-5.331011374,-0.163815507,1
0.284963622,-0.045181028,0.957472928,0,0.788572382,0.578919866,-0.207377402,0,-0.544930575,0.814131724,0.200599613,0,-4.044775137,-5.255588998,-0.293802484,1
0.273339272,-0.061039359,0.959979083,0,0.796390545,0.5740767,-0.190257831,0,-0.539488408,0.816523202,0.205528876,0,-4.066889148,-5.178789141,-0.42220756,1
0.261594239,-0.076716714,0.962124212,0,0.80394314,0.568919594,-0.173222179,0,-0.53408228,0.818807084,0.210501964,0,-4.087091165,-5.100701566,-0.548961408,1
0.249736213,-0.092203356,0.963914086,0,0.811230457,0.563454952,-0.156280718,0,-0.528712558,0.820985419,0.215513276,0,-4.105414872,-5.021413484,-0.674004469,1
0.237772547,-0.107490028,0.965354914,0,0.818253432,0.557688897,-0.13944323,0,-0.523378961,0.823060744,0.220557194,0,-4.121900219,-4.941012643,-0.797281086,1
0.225710511,-0.122568665,0.966453148,0,0.825013159,0.55162797,-0.122718663,0,-0.518081125,0.825035457,0.225628993,0,-4.136588035,-4.859581876,-0.918747235,1
0.213557008,-0.137432097,0.9672155,0,0.831510865,0.545279081,-0.106115054,0,-0.512818765,0.826911811,0.230724451,0,-4.14951734,-4.777200215,-1.038367773,1
0.201318122,-0.152074052,0.967648953,0,0.837748282,0.538648873,-0.08963932,0,-0.507591204,0.828692267,0.235839555,0,-4.160728462,-4.693943179,-1.156114963,1
0.189001256,-0.166489603,0.967760165,0,0.843727083,0.531744209,-0.073298735,0,-0.502397387,0.830379015,0.240972111,0,-4.170270775,-4.609878661,-1.271972693,1
0.176618023,-0.18067578,0.967554823,0,0.849451243,0.524568081,-0.057104415,0,-0.497230992,0.831976317,0.246123444,0,-4.178264936,-4.525066441,-1.385933097,1
0.164176555,-0.194628904,0.967039631,0,0.854923819,0.517125695,-0.041064336,0,-0.492088734,0.833487016,0.251292801,0,-4.184787211,-4.439567224,-1.497989023,1
0.151682646,-0.208344511,0.966221993,0,0.860147135,0.509423842,-0.025184411,0,-0.486969486,0.834913118,0.25647769,0,-4.189882649,-4.353445083,-1.608130955,1
0.139142051,-0.221818823,0.965109268,0,0.865123488,0.501469509,-0.009470099,0,-0.481872224,0.836256385,0.26167617,0,-4.193595202,-4.26675974,-1.71635541,1
0.126559755,-0.235047741,0.963709078,0,0.869855406,0.493269382,0.006073583,0,-0.476795764,0.837518881,0.2668856,0,-4.195967559,-4.179573617,-1.822656333,1
0.113940971,-0.248028229,0.962028821,0,0.874345352,0.484830326,0.021442028,0,-0.471738975,0.838702302,0.272104368,0,-4.197042701,-4.091941976,-1.927036446,1
0.101291098,-0.260757735,0.960075787,0,0.87859581,0.476159211,0.036630716,0,-0.466700671,0.839808198,0.277331342,0,-4.196864952,-4.003916688,-2.029502212,1
0.107185855,-0.265602936,0.958105565,0,0.885865674,0.46301869,0.029252365,0,-0.451390297,0.845617392,0.284917578,0,-4.386880916,-3.967416078,-2.069241656,1
0.113054817,-0.270414435,0.956082968,0,0.892813324,0.449905016,0.021675905,0,-0.436008001,0.851153047,0.29229354,0,-4.576060261,-3.928983169,-2.106248542,1
0.118897851,-0.275198162,0.954006956,0,0.899437163,0.436828585,0.013913187,0,-0.420566392,0.856415063,0.299461434,0,-4.764293976,-3.888632383,-2.140583695,1
0.124711083,-0.279953905,0.951878646,0,0.905737115,0.42379779,0.005975961,0,-0.40507706,0.86140655,0.306416924,0,-4.951469553,-3.846424261,-2.172264243,1
0.130492748,-0.284680738,0.949699174,0,0.911713305,0.41082153,-0.002125934,0,-0.389551655,0.866130791,0.313156447,0,-5.137485062,-3.802426122,-2.201306468,1
0.136240781,-0.28937994,0.947469102,0,0.91736642,0.397908381,-0.010381356,0,-0.37400174,0.870590702,0.319678788,0,-5.322239724,-3.75669082,-2.227747717,1
0.141954048,-0.294054683,0.945188284,0,0.922697668,0.385066682,-0.018779336,0,-0.358438364,0.874788828,0.325985344,0,-5.505643362,-3.709258558,-2.251642435,1
0.147631936,-0.298709421,0.94285603,0,0.927709102,0.372303661,-0.02730945,0,-0.342871161,0.878727868,0.332079358,0,-5.687623063,-3.66016048,-2.273055315,1
0.153275666,-0.303350467,0.940470661,0,0.932403133,0.359626305,-0.035962742,0,-0.327308675,0.882410004,0.337966887,0,-5.868125397,-3.609413534,-2.292063564,1
0.158880276,-0.307973252,0.938034932,0,0.936784508,0.347035972,-0.044730514,0,-0.311756063,0.885843389,0.343641742,0,-6.047104257,-3.557108732,-2.308663127,1
0.164439879,-0.312571271,0.935552632,0,0.940856112,0.334539503,-0.053601289,0,-0.296225089,0.889034601,0.349096226,0,-6.224448794,-3.503355987,-2.322854385,1
0.169941716,-0.317136501,0.93302961,0,0.944618836,0.322152732,-0.062552951,0,-0.280740214,0.8919877,0.3543203,0,-6.399908101,-3.448288338,-2.334673113,1
0.17537556,-0.321658355,0.93047263,0,0.948077379,0.309882411,-0.071569364,0,-0.265316218,0.89471157,0.359302811,0,-6.573335333,-3.392053534,-2.344126024,1
0.180742673,-0.326139431,0.927882082,0,0.951238629,0.297727213,-0.080644761,0,-0.249954309,0.897213229,0.364048437,0,-6.744753883,-3.334690495,-2.351274571,1
0.186041729,-0.330575818,0.9252611,0,0.954107007,0.285694398,-0.089769318,0,-0.234666347,0.899498938,0.368555784,0,-6.914079115,-3.276296958,-2.356160232,1
0.191270801,-0.334960658,0.922614133,0,0.956686794,0.273793346,-0.098932205,0,-0.219467214,0.901575599,0.372821111,0,-7.081198762,-3.216997868,-2.358815618,1
0.196431972,-0.339282194,0.919946777,0,0.958981607,0.262036227,-0.10812628,0,-0.204374061,0.903451498,0.376837677,0,-7.245999394,-3.156962196,-2.359240461,1
0.201533741,-0.343553528,0.917254122,0,0.960996495,0.250430509,-0.117346907,0,-0.189393473,0.905127358,0.380623933,0,-7.408488667,-3.096162843,-2.357578221,1
0.206577415,-0.34778907,0.914531866,0,0.962738834,0.238977083,-0.12658551,0,-0.174527101,0.90660505,0.384197312,0,-7.568688576,-3.034551027,-2.353982308,1
0.211567262,-0.351994978,0.91177784,0,0.964215287,0.227676312,-0.135839526,0,-0.159775385,0.907889328,0.387567793,0,-7.726641042,-2.972137966,-2.348531615,1
0.197916395,-0.350105206,0.915562912,0,0.965885805,0.228802041,-0.121302261,0,-0.16701411,0.908336926,0.383445323,0,-7.623994666,-2.973485376,-2.407866906,1
0.184265197,-0.348314338,0.919088385,0,0.967319833,0.229980227,-0.10677751,0,-0.174180017,0.908727802,0.379308719,0,-7.520969933,-2.974146885,-2.465824626,1
0.170611213,-0.346611757,0.922362241,0,0.96851871,0.231212432,-0.092262238,0,-0.18128244,0.90906606,0.375147405,0,-7.417485402,-2.974210591,-2.522367465,1
0.156962377,-0.34499527,0.925386987,0,0.969488149,0.232473572,-0.07777382,0,-0.188296419,0.909359281,0.370958431,0,-7.313800539,-2.973647141,-2.57741176,1
0.143311784,-0.343452066,0.928171542,0,0.970232088,0.233755487,-0.063309295,0,-0.195221482,0.909614782,0.366728131,0,-7.209902504,-2.972542421,-2.630899656,1
0.129653776,-0.341967782,0.930724414,0,0.970750916,0.235064149,-0.048862107,0,-0.202070676,0.909836734,0.362442492,0,-7.105662367,-2.971021045,-2.682784692,1
0.11599048,-0.34053512,0.93304986,0,0.971047065,0.23639298,-0.034437713,0,-0.208839186,0.910029775,0.358094964,0,-7.001139694,-2.969126565,-2.733011613,1
0.102327608,-0.339154204,0.935148911,0,0.971122062,0.23773991,-0.020041843,0,-0.215524942,0.910194573,0.353687487,0,-6.896385443,-2.966853715,-2.781577391,1
0.088671491,-0.337821857,0.937023884,0,0.970976805,0.239106204,-0.005680388,0,-0.222129265,0.910332146,0.349219091,0,-6.791422849,-2.964229161,-2.828461235,1
0.075029895,-0.336539702,0.93867542,0,0.970610816,0.240499371,0.008642774,0,-0.228659484,0.910440049,0.344693717,0,-6.686227554,-2.961255287,-2.87368294,1
0.061408445,-0.335312819,0.940103354,0,0.970024815,0.241922099,0.022924996,0,-0.235118821,0.910515794,0.340117815,0,-6.580800245,-2.957904184,-2.917286305,1
0.047820572,-0.33414304,0.941308462,0,0.969223599,0.243362949,0.037149575,0,-0.241492875,0.910561862,0.335497075,0,-6.475336483,-2.954143688,-2.959254121,1
0.03427385,-0.333034926,0.942291378,0,0.968208377,0.2448256,0.051312416,0,-0.247785879,0.910575732,0.330838321,0,-6.369841531,-2.949947751,-2.999628594,1
0.020775531,-0.331990891,0.943053777,0,0.966983873,0.246301447,0.065404789,0,-0.253989304,0.910558974,0.32614688,0,-6.264436039,-2.94528427,-3.038426043,1
0.007334614,-0.33100299,0.9436012,0,0.965553129,0.247790598,0.079416462,0,-0.260102592,0.910514602,0.321418421,0,-6.159176097,-2.940217464,-3.075597035,1
-0.006043314,-0.330067257,0.943938072,0,0.963918772,0.249294668,0.093342215,0,-0.266127937,0.910443724,0.316651459,0,-6.05407803,-2.934783852,-3.111129942,1
-0.019355892,-0.32917668,0.944069946,0,0.962084812,0.250810343,0.107177361,0,-0.272062795,0.910349869,0.311841227,0,-5.949187151,-2.9290333,-3.144994691,1
-0.032598943,-0.328324864,0.944002168,0,0.960054593,0.252337778,0.120916599,0,-0.277907335,0.91023537,0.306983849,0,-5.844533168,-2.923016234,-3.177165432,1
-0.045769552,-0.327511382,0.943738016,0,0.957831968,0.25387473,0.134556838,0,-0.28366013,0.910101047,0.302081139,0,-5.740155068,-2.916733374,-3.20766123,1
-0.058871406,-0.326736397,0.943280173,0,0.955420353,0.255417206,0.148101318,0,-0.289320078,0.909948008,0.297133834,0,-5.636056935,-2.910177991,-3.236513812,1
-0.060466675,-0.328796204,0.942463176,0,0.956893086,0.24962002,0.148477163,0,-0.284076404,0.910814417,0.299529122,0,-5.692256971,-2.860218251,-3.26239163,1
-0.062098519,-0.330759491,0.941669758,0,0.958349531,0.243760422,0.148818796,0,-0.278765047,0.911690197,0.301846042,0,-5.748717042,-2.810594067,-3.287634841,1
-0.063799813,-0.332568394,0.940918619,0,0.959802619,0.237782932,0.149124815,0,-0.273328589,0.912610289,0.304029509,0,-5.805793094,-2.761635186,-3.31188851,1
-0.065594157,-0.334185046,0.940222187,0,0.961252429,0.231672017,0.149404969,0,-0.267752077,0.913590954,0.306039856,0,-5.863501361,-2.713578873,-3.334924244,1
-0.064137909,0.2346249,0.969967775,0,0.772030904,0.627549311,-0.100747931,0,-0.632340583,0.742383336,-0.221387375,0,2.206480997,-4.109362031,3.299738159,1
-0.052000323,0.210185859,0.976277558,0,0.767179225,0.634255363,-0.095687891,0,-0.639321518,0.744004059,-0.194231708,0,2.207195382,-4.049396016,3.032458542,1
-0.040296989,0.186314182,0.981663475,0,0.762620726,0.640517398,-0.090261233,0,-0.645589483,0.744999656,-0.167897979,0,2.203005444,-3.985250508,2.77457775,1
-0.029067351,0.163043085,0.986190672,0,0.758373259,0.646320028,-0.084501012,0,-0.651172088,0.745444414,-0.142434327,0,2.194243805,-3.917615349,2.526314354,1
-0.018349857,0.140402158,0.989924501,0,0.754439094,0.651665971,-0.0784418,0,-0.656113509,0.745398347,-0.117882854,0,2.181435538,-3.847120808,2.287844707,1
-0.008163529,0.118399249,0.992932513,0,0.750823795,0.656553838,-0.072115787,0,-0.660452108,0.744928638,-0.09425677,0,2.164955534,-3.774337972,2.059092635,1
0.001481015,0.097030837,0.995280274,0,0.747529879,0.660985592,-0.065552478,0,-0.664226533,0.744098826,-0.07155452,0,2.145153191,-3.699769677,1.839860823,1
0.010579425,0.076286559,0.997029807,0,0.744554807,0.664968485,-0.058779707,0,-0.667477502,0.742965191,-0.04976454,0,2.122385881,-3.623849781,1.629881302,1
0.019131547,0.056150737,0.998238989,0,0.741891969,0.668513837,-0.051822345,0,-0.670246439,0.741576931,-0.028868077,0,2.097013464,-3.546946764,1.42883557,1
0.027139805,0.036604095,0.998961246,0,0.739530597,0.671636988,-0.044701814,0,-0.672575592,0.739975605,-0.008841751,0,2.06940714,-3.469366902,1.236374702,1
-0.009187501,0.035964545,0.999310833,0,0.740313501,0.672037098,-0.017379855,0,-0.67219901,0.739643624,-0.032799379,0,2.185329795,-3.487763378,1.315738307,1
-0.04586184,0.035859065,0.998303971,0,0.740357747,0.672140624,0.009868572,0,-0.670646776,0.73955467,-0.057374143,0,2.296355536,-3.509410766,1.406561509,1
-0.08284465,0.036334401,0.995899882,0,0.739684015,0.671935529,0.037016259,0,-0.66783555,0.739717822,-0.082542239,0,2.401552505,-3.534547463,1.508947827,1
-0.12002092,0.037411616,0.992066202,0,0.738309422,0.671418651,0.064001494,0,-0.663697352,0.740133343,-0.108205633,0,2.499773411,-3.563259503,1.622507412,1
-0.157328647,0.039097915,0.986772035,0,0.736248733,0.67058953,0.090815671,0,-0.658168292,0.740797567,-0.134288734,0,2.590158201,-3.595549902,1.746812495,1
-0.194695044,0.041441383,0.979987985,0,0.73347652,0.669497827,0.117408916,0,-0.651234239,0.741657111,-0.160744191,0,2.672368092,-3.631415437,1.88182564,1
-0.232031775,0.044446036,0.971692238,0,0.729995099,0.668163064,0.143754219,0,-0.642859557,0.742686118,-0.18748045,0,2.745709526,-3.670750248,2.027026637,1
-0.269223335,0.048073129,0.961877212,0,0.725823994,0.666584088,0.169838699,0,-0.633007366,0.7438781,-0.214352621,0,2.809276244,-3.713322603,2.181335627,1
-0.306098241,0.052268896,0.950563953,0,0.72102656,0.664717034,0.195632219,0,-0.621630572,0.745264535,-0.241155977,0,2.861643842,-3.758963095,2.343125475,1
-0.342515794,0.057044137,0.937778704,0,0.715704111,0.662479695,0.22110694,0,-0.608646495,0.746904693,-0.267736482,0,2.901086425,-3.80786618,2.511141355,1
-0.311129176,0.054366746,0.948811305,0,0.733233249,0.648888039,0.203256774,0,-0.604621898,0.758939108,-0.241751506,0,2.626457899,-3.866832197,2.321362258,1
-0.278647091,0.050352074,0.959072712,0,0.749543209,0.635754775,0.184393176,0,-0.600450478,0.770247061,-0.214892274,0,2.350461985,-3.915613522,2.132147688,1
-0.245296924,0.045229284,0.968392343,0,0.76463401,0.623095099,0.164582286,0,-0.595956584,0.780837249,-0.18742716,0,2.072737063,-3.955391237,1.946170413,1
-0.211387423,0.039341831,0.976610249,0,0.778483922,0.610948467,0.143891464,0,-0.590997581,0.790692223,-0.159773805,0,1.793657881,-3.987761847,1.767258646,1
-0.177120839,0.032866085,0.983640193,0,0.79112999,0.599269146,0.122432956,0,-0.585441326,0.799872684,-0.1321444,0,1.512956123,-4.013838565,1.597070044,1
-0.142636554,0.025859471,0.989437265,0,0.802591442,0.588030925,0.100332494,0,-0.579225164,0.808424962,-0.104629295,0,1.230702042,-4.034165594,1.436032095,1
-0.108040907,0.018414056,0.993975898,0,0.812887838,0.577218899,0.077664054,0,-0.572311563,0.816381813,-0.077331816,0,0.947007854,-4.049375108,1.284795838,1
-0.073383934,0.010656151,0.997246832,0,0.822097068,0.566738713,0.054439344,0,-0.564598273,0.82382867,-0.050349906,0,0.660974789,-4.060361793,1.144142393,1
-0.03882265,0.002757418,0.999242312,0,0.83028024,0.556498746,0.030722458,0,-0.555992379,0.830843874,-0.023894186,0,0.372335428,-4.068186917,1.015541023,1
-0.004538796,-0.005104065,0.999976674,0,0.837472143,0.546440278,0.006590336,0,-0.546461169,0.83748252,0.001794331,0,0.081523935,-4.073885938,0.900552198,1
-0.032304884,-0.026679128,0.999121924,0,0.842711189,0.536757786,0.041580427,0,-0.537395801,0.843314475,0.005142901,0,0.08770582,-4.016328302,0.7400511,1
-0.059607252,-0.047170349,0.997106781,0,0.847122713,0.526002944,0.07552491,0,-0.528043639,0.849173634,0.008605484,0,0.092774858,-3.959729945,0.588115037,1
-0.086463491,-0.066804389,0.994012695,0,0.85067879,0.514353489,0.108563733,0,-0.518526432,0.854972317,0.012356278,0,0.097896243,-3.903056883,0.442416976,1
-0.112786573,-0.085533332,0.989930926,0,0.853367447,0.501991364,0.140601107,0,-0.508962857,0.860632744,0.016373475,0,0.103658028,-3.84661117,0.303118844,1
-0.138496354,-0.103392169,0.984951176,0,0.855359378,0.488793776,0.171583737,0,-0.49917842,0.866250947,0.020741305,0,0.107588504,-3.790494114,0.169360975,1
-0.122843855,-0.074398361,0.989633402,0,0.862987516,0.484405713,0.143539723,0,-0.490063194,0.871674245,0.004698592,0,-0.094094796,-3.985959541,0.38688245,1
-0.105406696,-0.048876865,0.993227306,0,0.868691597,0.481606034,0.115890193,0,-0.484008613,0.875023817,-0.008305579,0,-0.271716099,-4.155015564,0.583425088,1
-0.09146862,-0.028517653,0.995399535,0,0.880167631,0.465220135,0.094208106,0,-0.4657665,0.884735537,-0.017452728,0,-0.565067371,-4.308910203,0.736846057,1
-0.077443309,-0.00586572,0.996979502,0,0.891864411,0.446550643,0.071905463,0,-0.445623615,0.894739133,-0.029350933,0,-0.875062597,-4.466514515,0.917668738,1
-0.063384283,0.019779965,0.997793158,0,0.903831799,0.425074308,0.048988886,0,-0.423167238,0.904942311,-0.044820792,0,-1.204967553,-4.628206294,1.133273963,1
-0.063017259,0.004952362,0.99800015,0,0.911998544,0.406411886,0.055570081,0,-0.40532392,0.913676558,-0.03012751,0,-1.404723201,-4.619380179,0.995768503,1
-0.062997332,-0.010549628,0.997957936,0,0.91926711,0.388698776,0.062138894,0,-0.388560571,0.921304492,-0.01478906,0,-1.590504575,-4.602311739,0.854224798,1
-0.0630955,-0.025955429,0.997669922,0,0.926158318,0.370912992,0.068222592,0,-0.371819482,0.928304836,0.000635896,0,-1.773875707,-4.580440213,0.714944732,1
-0.063509611,-0.041334164,0.997124875,0,0.932665228,0.353063312,0.074039656,0,-0.355108578,0.934685928,0.016128023,0,-1.953789013,-4.553628659,0.5772283,1
-0.06398944,-0.056452773,0.996352566,0,0.938900288,0.334934961,0.079276868,0,-0.338188707,0.940548593,0.031571224,0,-2.133742516,-4.522967081,0.443103775,1
-0.064595286,-0.070404604,0.995424854,0,0.945199301,0.315594221,0.083657451,0,-0.320040201,0.946278754,0.046160484,0,-2.323051776,-4.492022445,0.319897332,1
-0.065655882,-0.083657775,0.994329262,0,0.951314833,0.295487613,0.087676441,0,-0.301146796,0.951676651,0.060184383,0,-2.515424673,-4.458759712,0.203485532,1
-0.067118328,-0.096509867,0.993066451,0,0.957058542,0.275102358,0.091420127,0,-0.282017867,0.956558696,0.073901182,0,-2.706295865,-4.422213533,0.091493492,1
-0.068944727,-0.109597396,0.991582087,0,0.962233162,0.255076225,0.095097112,0,-0.263351411,0.960689612,0.087872088,0,-2.889410026,-4.380083634,-0.021193612,1
-0.070823104,-0.123376681,0.989829421,0,0.966859316,0.235528241,0.098536848,0,-0.245289932,0.964004482,0.102607052,0,-3.065101452,-4.330211539,-0.137846805,1
-0.069347158,-0.117424229,0.990657621,0,0.965846823,0.240621341,0.096131606,0,-0.249661544,0.963489969,0.096727412,0,-3.05419597,-4.435634764,-0.082397809,1
-0.067827307,-0.111809563,0.991412164,0,0.964774658,0.245815019,0.093727453,0,-0.254183626,0.962846612,0.091198062,0,-3.04187068,-4.538964831,-0.029594393,1
-0.066182567,-0.106212091,0.992138528,0,0.963766635,0.250698102,0.09112812,0,-0.258406154,0.962221104,0.085771826,0,-3.032661276,-4.641164558,0.023135517,1
-0.064691781,-0.099962771,0.992885904,0,0.962898496,0.254971513,0.088408222,0,-0.261995152,0.961767629,0.079759441,0,-3.028339222,-4.745297352,0.08087275,1
-0.063454393,-0.093090589,0.993633576,0,0.962128995,0.25877715,0.085686545,0,-0.265106276,0.961440861,0.073144608,0,-3.027103358,-4.851383517,0.143427362,1
-0.062157278,-0.085911079,0.994361986,0,0.96148167,0.26211771,0.082748436,0,-0.267748894,0.961204241,0.066309404,0,-3.030481418,-4.957619196,0.208736006,1
-0.061053368,-0.078149952,0.995070385,0,0.960952599,0.264965844,0.079769695,0,-0.269893662,0.961085681,0.058921342,0,-3.037585168,-5.065322873,0.27883886,1
-0.060258986,-0.070260225,0.995706963,0,0.960364059,0.267895933,0.077023658,0,-0.272157545,0.960882548,0.051332257,0,-3.04221979,-5.173050524,0.350081433,1
-0.059343422,-0.062791151,0.996260824,0,0.959649974,0.271215593,0.07425651,0,-0.274864122,0.96046831,0.044162665,0,-3.043470313,-5.278528737,0.418502152,1
-0.058687499,-0.055281476,0.996744569,0,0.958820097,0.27481567,0.071696372,0,-0.277884508,0.959906405,0.036876746,0,-3.040607011,-5.384025239,0.487406281,1
-0.056902308,-0.05976421,0.996589367,0,0.960128902,0.270382176,0.071035002,0,-0.273705352,0.96089631,0.041995976,0,-3.096554878,-5.401357552,0.453449731,1
-0.054902184,-0.064916053,0.996379273,0,0.96127299,0.266473386,0.070329029,0,-0.270074042,0.961653701,0.047772078,0,-3.148372078,-5.415902365,0.414555113,1
